"User","Content","Date","URL","Coordinates","Place"
"tsukidezonasur","@mihaelteamo ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser la más intensa y asombrosa en todo el universo ahorcame por favor no pares de ahorcame","2021-02-28 04:40:33","https://twitter.com/tsukidezonasur/status/1365884573134057477",NA,NA
"tsukidezonasur","@knelaawa ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser la más intensa y asombrosa en todo el universo ahorcame por favor no pares de ahorcame","2021-02-28 04:13:08","https://twitter.com/tsukidezonasur/status/1365877674003079178",NA,NA
"tsukidezonasur","@PaHatakeok ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser la más intensa y asombrosa en todo el universo ahorcame por favor no pares de ahorcame","2021-02-28 04:12:34","https://twitter.com/tsukidezonasur/status/1365877529702203395",NA,NA
"tsukidezonasur","@canyou_imagine_ ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser la más intensa y asombrosa en todo el universo ahorcame por favor no pares de ahorcame","2021-02-28 03:42:05","https://twitter.com/tsukidezonasur/status/1365869857984700418",NA,NA
"tsukidezonasur","@chrollomilk69 ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser la más intensa y asombrosa en todo el universo ahorcame por favor no pares de ahorcame","2021-02-28 03:14:35","https://twitter.com/tsukidezonasur/status/1365862936556826627",NA,NA
"OzpinTargaryen","Prefiero ahorcarme a elegir solo tres","2021-02-27 19:59:00","https://twitter.com/OzpinTargaryen/status/1365753318006525953",NA,NA
"Cazadordemon","@VTuber_Muna Te gustaria ahorcarme tu con los tuyos??","2021-02-27 16:33:58","https://twitter.com/Cazadordemon/status/1365701722111422468",NA,NA
"crzypill","@KUNIMI4KIRA ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcame","2021-02-27 00:49:14","https://twitter.com/crzypill/status/1365463969243234308",NA,NA
"SatanTendO","ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcame","2021-02-26 22:38:42","https://twitter.com/SatanTendO/status/1365431120167370753",NA,NA
"crzypill","@SatanTendO ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcame","2021-02-26 22:36:31","https://twitter.com/crzypill/status/1365430571107717120",NA,NA
"crzypill","@YAMSB0T__ ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcame","2021-02-26 22:19:02","https://twitter.com/crzypill/status/1365426173350674443",NA,NA
"muyevil","Luego decís que lo de ahorcarme es por vicio","2021-02-26 15:47:03","https://twitter.com/muyevil/status/1365327527854694404",NA,NA
"HARUBAJIKEY","ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcame https://t.co/3fbFTUdYJV","2021-02-26 07:15:17","https://twitter.com/HARUBAJIKEY/status/1365198734766800896",NA,NA
"YuliPeralta25","Buena noche pa pegarme una chupa y ahorcarme después ah","2021-02-25 02:34:40","https://twitter.com/YuliPeralta25/status/1364765730110115845",NA,NA
"r4pIin3","No se si ahorcarme porque no me sale el promedio en C o por los exámenes que tengo que hacer de cisco que son como uno 8 😭😭😭😭😭 dios, todo se me esta acumulando","2021-02-22 06:17:45","https://twitter.com/r4pIin3/status/1363734705548492801",NA,NA
"r4pIin3","Pues nomas no me sale el promedio, a ahorcarme","2021-02-22 06:10:47","https://twitter.com/r4pIin3/status/1363732952287481857",NA,NA
"HARUBAJIKEY","ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcame https://t.co/ZnfD6smj4p","2021-02-20 07:12:34","https://twitter.com/HARUBAJIKEY/status/1363023724723785728",NA,NA
"crysaurus","son 3 votos por cuenta? dios en total sólo voy a poder dar 15 votos q ganas de ahorcarme","2021-02-18 23:55:49","https://twitter.com/crysaurus/status/1362551427395125248",NA,NA
"messypussy_","@cutresop tenes dos manos ;) podes usarlas para ahorcarme","2021-02-15 21:19:15","https://twitter.com/messypussy_/status/1361424860862414848",NA,NA
"HARUBAJIKEY","ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcame https://t.co/P4MNRqSme4","2021-02-15 05:00:08","https://twitter.com/HARUBAJIKEY/status/1361178458878070784",NA,NA
"ChaneGarcia","@CindyNeroNina @CofrePerlas Por lo general no... Detesto limpiar poemas porque comienzan a aparecer variantes de un mismo tema y luego, como Judas Iscariote, no hallo de qué palo ahorcarme je, je, je Por eso, mis poemas son en realidad bocetos... Sí los pulo —a veces—.","2021-02-13 18:58:43","https://twitter.com/ChaneGarcia/status/1360664719531642880",NA,NA
"Espinete_Oscuro","Como no se acabe ya la pandemia, al verano no llego sin ahorcarme.","2021-02-13 17:20:47","https://twitter.com/Espinete_Oscuro/status/1360640074627571724",NA,NA
"innrtete","voy a ahorcarme https://t.co/yx9QlP2sA6","2021-02-11 13:48:17","https://twitter.com/innrtete/status/1359861818991198221",NA,NA
"innrtete","@BTS_twt VOY A AHORCARME","2021-02-11 07:10:46","https://twitter.com/innrtete/status/1359761783049904130",NA,NA
"tearxsuga","el jueves es mi cumpleaños y ya me siento mal porque de nuevo otro cumpleaños sola sin hacer nada mientras pienso en formas de ahorcarme con una soga","2021-02-10 00:06:24","https://twitter.com/tearxsuga/status/1359292596162605058",NA,NA
"ainarayunes4","que ganas de ahorcarme","2021-02-09 01:50:12","https://twitter.com/ainarayunes4/status/1358956332091588613",NA,NA
"dabigoth","@tinyhinatita Pero ahorcarme y luego hazme una pasta boloñesa tiraba esa ajshsjsj grrrr","2021-02-09 01:21:20","https://twitter.com/dabigoth/status/1358949069368946688",NA,NA
"jair_te","@carlos8090 Acá de mera casualidad. No quieres ahorcarme?","2021-02-08 19:46:58","https://twitter.com/jair_te/status/1358864921048608772",NA,NA
"crysaurus","@iL0VENlNl q suerteee, a mí nunca me funcionó loco q ganas de ahorcarme","2021-02-08 01:56:23","https://twitter.com/crysaurus/status/1358595498844819456",NA,NA
"m333rizepam","Sisi muy bonitos tus muslos ahora ahorcarme.","2021-02-07 19:37:35","https://twitter.com/m333rizepam/status/1358500170661527552",NA,NA
"ainarayunes4","que ganas de ahorcarme","2021-02-07 13:46:54","https://twitter.com/ainarayunes4/status/1358411919053438976",NA,NA
"soobinvinito","procedo a ahorcarme, revivir y volver a ahorcarme https://t.co/JoaE3uSfha","2021-02-05 15:27:37","https://twitter.com/soobinvinito/status/1357712488742141952",NA,NA
"messypussy_","@_slymoon ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcameeee AAAAAA","2021-02-01 23:05:35","https://twitter.com/messypussy_/status/1356378188755197952",NA,NA
"GuadaRobles_","Necesito volver a febrero del año pasado para hacerme un favor de ahorcarme después del carnaval 🤗","2021-02-01 03:56:51","https://twitter.com/GuadaRobles_/status/1356089102291120130",NA,NA
"HARUBAJIKEY","ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor  https://t.co/AmZzQ0X4to","2021-01-31 16:41:54","https://twitter.com/HARUBAJIKEY/status/1355919247298461698",NA,NA
"messypussy_","@ElUliDaime te perdono si venís a ahorcarme nomas","2021-01-31 07:35:32","https://twitter.com/messypussy_/status/1355781746722271232",NA,NA
"messypussy_","@FleaTheOni ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcameeee AAAAAA https://t.co/7aXHQwseFr","2021-01-31 07:29:33","https://twitter.com/messypussy_/status/1355780241541779457",NA,NA
"messypussy_","@ElUliDaime ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcameeee AAAAAA","2021-01-31 07:23:37","https://twitter.com/messypussy_/status/1355778748566687748",NA,NA
"JuanchoCceb","@minoretto El puede escupirme, ahorcarme, tirarme la comida caliente en la cara que yo solo dire si señor (obvio jamás permitiría eso)  🤰🤰🤰🤰🤰🤰🤰🤰🤰🤰🤰🤰","2021-01-29 21:53:07","https://twitter.com/JuanchoCceb/status/1355272790912471045",NA,NA
"Patriarch_Xian","HACEME EL FAVOR DE AHORCARME CON ESAS PIERNAS https://t.co/ysFQ06YIPX","2021-01-29 05:21:50","https://twitter.com/Patriarch_Xian/status/1355023324917747712",NA,NA
"messypussy_","@cutresop @Hisagod3 vos tambien ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más asombroso en todo el universo ahorcame por favor no pares de ahorcamee AAAAAA","2021-01-28 23:28:42","https://twitter.com/messypussy_/status/1354934458059804672",NA,NA
"messypussy_","@Hisagod3 ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcameeee AAAAAA","2021-01-28 23:00:59","https://twitter.com/messypussy_/status/1354927480398819333",NA,NA
"thrasherubius","ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser la más intensa y asombrosa en todo el universo ahorcame por favor no pares de ahorcame","2021-01-28 05:12:12","https://twitter.com/thrasherubius/status/1354658513750994944",NA,NA
"jikokkyu","me estresa no tener mas maneras de ganar votos quiero ahorcarme 💆🏻","2021-01-28 04:40:04","https://twitter.com/jikokkyu/status/1354650425035694085",NA,NA
"messypussy_","@Madaogod @Guzzzq ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcameeee AAAAAA","2021-01-28 02:15:40","https://twitter.com/messypussy_/status/1354614088064770048",NA,NA
"messypussy_","@FleaTheOni ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcameeee AAAAAA","2021-01-27 19:02:12","https://twitter.com/messypussy_/status/1354505000093933576",NA,NA
"messypussy_","@oikawaskaa ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcameeee AAAAAA","2021-01-27 15:47:46","https://twitter.com/messypussy_/status/1354456068986986496",NA,NA
"messypussy_","@ElUliDaime ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcameeee AAAAAA","2021-01-26 15:59:31","https://twitter.com/messypussy_/status/1354096638093123586",NA,NA
"diorlts","saben q si pierde green bay voy a tener q ahorcarme y no de la manera q me gusta","2021-01-24 21:33:19","https://twitter.com/diorlts/status/1353455867669016578",NA,NA
"KarurosuVAL","No salimos adelante. Por este tipo de cosas tengo ganas de ahorcarme, no vamos a salir de esta, estáis matandonos.","2021-01-24 21:21:39","https://twitter.com/KarurosuVAL/status/1353452931773681664",NA,NA
"HARUBAJIKEY","ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcame https://t.co/1SvYQwNMI0","2021-01-24 19:39:18","https://twitter.com/HARUBAJIKEY/status/1353427175169351680",NA,NA
"Conillet_Calent","Hoy he llegado a la conclusión de que al igual ahorcarme antes de los 30 no es buena idea porque cumplo 30 en 2027 y si mi teoría es cierta Daft Punk debería hacer un Alive ese mismo año","2021-01-24 14:18:11","https://twitter.com/Conillet_Calent/status/1353346362495086592",NA,NA
"messypussy_","ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcame","2021-01-24 04:59:08","https://twitter.com/messypussy_/status/1353205672872181766",NA,NA
"w_gintsuQ7","¿saben qué día me van a dar ganas de ahorcarme? el 27-28","2021-01-23 19:48:44","https://twitter.com/w_gintsuQ7/status/1353067162206760960",NA,NA
"jikokkyu","QUIERO ESCUCHAR EL REMIX Y FALTA UNA HORA QUIERO AHORCARME","2021-01-22 05:00:42","https://twitter.com/jikokkyu/status/1352481292311400448",NA,NA
"birraxlouis","@onlymarttu ahorcarme","2021-01-22 01:13:52","https://twitter.com/birraxlouis/status/1352424206349324293",NA,NA
"birraxlouis","@sayxftdt91 ahorcarme","2021-01-22 01:13:14","https://twitter.com/birraxlouis/status/1352424048408596480",NA,NA
"JuanchoCceb","El y Henry Cavill pueden ahorcarme y escupirme cuando quieran","2021-01-20 23:23:21","https://twitter.com/JuanchoCceb/status/1352034008012615685",NA,NA
"jsnlk97_","Que estrés, quiero ahorcarme","2021-01-20 16:35:24","https://twitter.com/jsnlk97_/status/1351931342167175168",NA,NA
"myuloves","si me hicieran elegir entre comer guatitas o ahorcarme me ahorco sin dudarlo","2021-01-18 19:14:23","https://twitter.com/myuloves/status/1351246576145072128",NA,NA
"kristtwf","ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcame","2021-01-18 01:16:31","https://twitter.com/kristtwf/status/1350975321416347648",NA,NA
"forlths","@linestyhabit louis ahorcarme porfa","2021-01-17 01:53:51","https://twitter.com/forlths/status/1350622330192502788",NA,NA
"mamoneos","Anda, otro vídeo graciosísimo en el grupo de WhatsApp familiar,  voy a ahorcarme.","2021-01-16 21:28:25","https://twitter.com/mamoneos/status/1350555531719696384",NA,NA
"r3tr0m4nc3r","@ilizeneant Si arruinan esto también procederé a ahorcarme la verdad","2021-01-14 21:38:13","https://twitter.com/r3tr0m4nc3r/status/1349833221391982592",NA,NA
"kuroopeach","@YATZUKl flasheo confianza para decirte que podés ahorcarme cuando quieras","2021-01-14 16:53:59","https://twitter.com/kuroopeach/status/1349761694466273281",NA,NA
"gjoutete","si taegi sube una selca con sus collares yo procedo a ahorcarme https://t.co/XswL1RLE6D","2021-01-13 18:58:09","https://twitter.com/gjoutete/status/1349430553951555594",NA,NA
"inosuke__e","VOY A AHORCARME https://t.co/K9pmqcuiKi","2021-01-12 17:02:14","https://twitter.com/inosuke__e/status/1349038992960925701",NA,NA
"rubiuspituca","CÁLLENSE DEJEN DE DECIR QUE EL HIZO SU LAYOUT ESTOY TRISTE QUIERO AHORCARME LO QUIERO MUCHO CARAJO MIERDA RUBIUS TINY","2021-01-12 05:17:44","https://twitter.com/rubiuspituca/status/1348861699600822272",NA,NA
"rubiuspituca","@AR1BN QUIERO AHORCARME","2021-01-12 04:20:06","https://twitter.com/rubiuspituca/status/1348847196188405760",NA,NA
"kristtwf","ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcame","2021-01-12 03:50:07","https://twitter.com/kristtwf/status/1348839650878697479",NA,NA
"dabigoth","@minombreesrawr Espero ahorcarme candeeee pls","2021-01-12 02:17:01","https://twitter.com/dabigoth/status/1348816221421015040",NA,NA
"Patriarch_Xian","A ver ahorcarme https://t.co/0qvfdV4KjU","2021-01-11 17:01:46","https://twitter.com/Patriarch_Xian/status/1348676488539860995",NA,NA
"xssalmighty","Regé Jean Page puede ahorcarme y se lo agradecería. Hasta le pagaría.","2021-01-10 04:53:13","https://twitter.com/xssalmighty/status/1348130756061782017",NA,NA
"messypussy_","@HIS3KA porq sirven para ahorcarme","2021-01-10 02:22:18","https://twitter.com/messypussy_/status/1348092776722931715",NA,NA
"jsnlk97_","Quiero ahorcarme :D","2021-01-09 23:10:47","https://twitter.com/jsnlk97_/status/1348044577199054851",NA,NA
"avocadooo0__","Oye, ¿no se antoja ahorcarme con esas piernas? 😳👉🏻👈🏻","2021-01-09 01:44:30","https://twitter.com/avocadooo0__/status/1347720874800123906",NA,NA
"jikokkyu","@BTS_twt hacer para sentirme mejor, estos días han sido tan malditamentr estresantes por tantas cosas, pensé que podría empezar bien el año y tener buenas cosas en mi vida, pero dios apenas va una sdmana y ya quiero ahorcarme, no sabía que hacer lo que me gusta a hacer sería motivo de","2021-01-08 05:53:19","https://twitter.com/jikokkyu/status/1347421101882802178",NA,NA
"kristtwf","@stxiie ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcame","2021-01-07 23:18:34","https://twitter.com/kristtwf/status/1347321762955059201",NA,NA
"kristtwf","@empanadqso ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcame","2021-01-07 23:14:40","https://twitter.com/kristtwf/status/1347320779608903681",NA,NA
"kristtwf","ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcame","2021-01-07 23:13:55","https://twitter.com/kristtwf/status/1347320589443342336",NA,NA
"jikokkyu","estuve desaparecida todo el día por la escuela dios quiero ahorcarme, pasó algo? hay que hacer algo? 🕴️  @BTS_twt","2021-01-07 05:59:56","https://twitter.com/jikokkyu/status/1347060379340267524",NA,NA
"scarawife","@rubiusjk @rubiusgucci ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcame","2021-01-06 06:34:33","https://twitter.com/scarawife/status/1346706703010713600",NA,NA
"97sluvjk","DEJEN DE PONER SELCAS DE KOO BEBÉ EN MI TL NO VEN QUE ME DAN GANAS DE AHORCARME LO EXTRAÑO MUCHO","2021-01-05 08:06:47","https://twitter.com/97sluvjk/status/1346367525920133122",NA,NA
"gjoutete","dios es q el sólo leer mamamoo y d word en la misma oración ya me dan ganas de ahorcarme, 8 de enero en vos confío","2021-01-05 05:46:18","https://twitter.com/gjoutete/status/1346332173012492288",NA,NA
"dobledecafe","Las canciones de Call me by your name me dan ganas de ahorcarme y sufrir por una mujer","2021-01-04 23:29:39","https://twitter.com/dobledecafe/status/1346237387320532992",NA,NA
"scarawife","@rubiusbless ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcame","2021-01-04 19:12:48","https://twitter.com/scarawife/status/1346172747811061760",NA,NA
"comoelchocolate","Instagram me empezó a mostrar un montón de cuentas de acá que hacen unos trabajos a crochet de re putisima madre y acá estoy tejiendo la soga para ahorcarme","2021-01-03 17:35:59","https://twitter.com/comoelchocolate/status/1345785994797309954",NA,NA
"jsnlk97_","No sé si llorar o ahorcarme","2021-01-03 01:32:30","https://twitter.com/jsnlk97_/status/1345543526969446403",NA,NA
"vcr1996","Cada tanto no olvido el acto de querer ahorcarme porque nunca fui el ejemplo que quisieron mis padres","2021-01-02 23:58:28","https://twitter.com/vcr1996/status/1345519864698568704",NA,NA
"gjoutete","quién tiene la soga y me ayuda a ahorcarme","2021-01-02 20:47:55","https://twitter.com/gjoutete/status/1345471909497077760",NA,NA
"JuanchoCceb","@SiSoyVeraCruz Yo te hubiera dicho “hola joven disculpe no quiere ahorcarme con las dos manos por favor”","2021-01-01 23:15:55","https://twitter.com/JuanchoCceb/status/1345146766635708418",NA,NA
"forlths","quiero ahorcarme jajan't","2021-01-01 16:19:47","https://twitter.com/forlths/status/1345042044230709248",NA,NA
"innrtete","quiero ahorcarme","2020-12-31 15:42:29","https://twitter.com/innrtete/status/1344670267944161282",NA,NA
"gjoutete","si no la presentan mañana procedo a ahorcarme, telepathy soty #EndsTheYearWithDBoys @BTS_twt https://t.co/a8w5gaGjx4","2020-12-31 00:01:09","https://twitter.com/gjoutete/status/1344433374404997121",NA,NA
"dabigoth","@psicodelicxx_2 Ahorcarme no tengas piedad mi amooor","2020-12-30 06:17:25","https://twitter.com/dabigoth/status/1344165676479619073",NA,NA
"scarawife","ahorcame por dios ahorcame hasta el punto de que tus manos me dejen marca pero no dejes de ahorcarme déjame sin respiración total si muero voy a morir entre tus lindas manos y por ser el más intenso y asombroso en todo el universo ahorcame por favor no pares de ahorcame","2020-12-30 02:51:30","https://twitter.com/scarawife/status/1344113855727886336",NA,NA
"97sluvjk","dejé todo para el último día tendría que ahorcarme","2020-12-28 10:15:35","https://twitter.com/97sluvjk/status/1343500838300504064",NA,NA
"jair_te","Tienes dos manos, qué te cuesta jalarmela con una y ahorcarme con la otra?","2020-12-27 23:46:36","https://twitter.com/jair_te/status/1343342549621219330",NA,NA
"m333rizepam","@Kacerssinho @kiralarandom Ahorcarme porfa https://t.co/TOy3ggGvfF","2020-12-25 01:25:40","https://twitter.com/m333rizepam/status/1342280316074012673",NA,NA
"dobledecafe","pero claro, recuerdo perfectamente como ha sido mi vida en estas últimas semanas y me dan ganas de ahorcarme porque no quiero una cosa  ni la otra","2020-12-23 11:23:51","https://twitter.com/dobledecafe/status/1341706080322277376",NA,NA
"gjoutete","vi un edit vmin con umbrella y ahora quiero ahorcarme","2020-12-22 19:16:00","https://twitter.com/gjoutete/status/1341462511607005184",NA,NA
"JuanchoCceb","@sergiorauff Preferiría de Sebastián Rulli, ese hombre puede ahorcarme cuando lo desee","2020-12-22 06:12:37","https://twitter.com/JuanchoCceb/status/1341265364869668866",NA,NA
"willowpearls","@lwthsgolden time bomb (la dejé por miedo a lo que iba a pasar y ahora que la retomé estoy con ganas de ahorcarme)","2020-12-22 03:07:27","https://twitter.com/willowpearls/status/1341218767964127232",NA,NA
"marqliaa","q ganas de ahorcarme con las lucesitas del vecino","2020-12-21 23:52:07","https://twitter.com/marqliaa/status/1341169608968056835",NA,NA
"dabigoth","@BLASTYNITE No sé cuánto mide la mía pero ahorcarme","2020-12-21 22:23:59","https://twitter.com/dabigoth/status/1341147429572210688",NA,NA
"ilyreki","@iLYSHRTER @KarchezDAB20 ¿Eres Trajeado? Porque si es así este Danonino se va a sentar en tus piernas mientras hace movimientos circulares y se come tu corbata para luego ponermela y ahorcarme yo mismo mmm deliciosa ponme esa corbata bien apreta al rededor de mi ano","2020-12-21 17:58:57","https://twitter.com/ilyreki/status/1341080731645259779",NA,NA
"ilyreki","@KarchezDAB20 ¿Eres Trajeado? Porque si es así este Danonino se va a sentar en tus piernas mientras hace movimientos circulares y se come tu corbata para luego ponermela y ahorcarme yo mismo mmm deliciosa ponme esa corbata bien apreta al rededor de mi ano","2020-12-21 17:53:17","https://twitter.com/ilyreki/status/1341079307477807107",NA,NA
"ilyreki","@Wiwanejo ¿Eres Trajeado? Porque si es así este Danonino se va a sentar en tus piernas mientras hace movimientos circulares y se come tu corbata para luego ponermela y ahorcarme yo mismo mmm deliciosa ponme esa corbata bien apreta al rededor de mi ano","2020-12-21 17:53:10","https://twitter.com/ilyreki/status/1341079278444834817",NA,NA
"rubiuspituca","@springsonatas voy ahorcarme","2020-12-21 02:13:17","https://twitter.com/rubiuspituca/status/1340842750011449346",NA,NA
"KarurosuVAL","Que ganas tengo de irme de esta puta casa o ahorcarme, me da igual la opción pero que tenga la oportunidad de una puta vez.","2020-12-20 17:46:24","https://twitter.com/KarurosuVAL/status/1340715187507245059",NA,NA
"RebelSakamaki","... Vale, voy a ahorcarme al jardin de atras","2020-12-19 12:55:42","https://twitter.com/RebelSakamaki/status/1340279642985541632",NA,NA
"LloronaGorda","Cada vez que salgo a caminar siempre pienso en ahorrar en comprar una soga para ahorcarme y no estar mas en este mundo. Porque me siento cansada y frustrada.","2020-12-19 02:28:51","https://twitter.com/LloronaGorda/status/1340121889679831043",NA,NA
"rubiuspituca","@PoisonRain_13 VOY AHORCARME","2020-12-19 00:54:30","https://twitter.com/rubiuspituca/status/1340098144416182279",NA,NA
"lalsx_","Este es el primer año que no voy a comer hallacas gochas y no se si me quiero meter un tiro o ahorcarme","2020-12-18 23:33:18","https://twitter.com/lalsx_/status/1340077712992571393",NA,NA
"taegisuk","bangtan me dejó emocionalmente inestable que ganas de ahorcarme","2020-12-18 15:59:38","https://twitter.com/taegisuk/status/1339963543102361602",NA,NA
"oh_my_yoongi","LO TANTO QUE HACE FALTA YOONGI, ESTOY A PUNTO DE AHORCARME CON EL CABLE USB","2020-12-18 15:26:55","https://twitter.com/oh_my_yoongi/status/1339955307443859457",NA,NA
"w_gintsuQ7","Permiso, voy a ahorcarme ahora sí por una situación fake que duró 3 años y cacho (?)","2020-12-18 06:23:44","https://twitter.com/w_gintsuQ7/status/1339818612115312640",NA,NA
"gjoutete","quiero ahorcarme","2020-12-18 02:55:09","https://twitter.com/gjoutete/status/1339766119134081024",NA,NA
"rubiuspituca","@LUVBOTMILKIE LOS SE ME DIERON GANAS DE AHORCARME","2020-12-18 01:16:10","https://twitter.com/rubiuspituca/status/1339741212182523905",NA,NA
"myuloves","sigo en crisis pq no sé a quien chucha cederle mi cupo del be, procedo a  💓💕💘ahorcarme💞💖💘","2020-12-16 19:42:52","https://twitter.com/myuloves/status/1339294945488883712",NA,NA
"GuadaRobles_","Mmm me están dando ganas de ahorcarme","2020-12-16 17:58:15","https://twitter.com/GuadaRobles_/status/1339268616416604161",NA,NA
"OzpinTargaryen","Prefiero ahorcarme","2020-12-16 09:10:00","https://twitter.com/OzpinTargaryen/status/1339135680958636033",NA,NA
